acting	1	1
acting	2	1
americans	8	2
acting	10	3
acting	11	1
acting	14	1
acting	15	1
178	21	1
advocated	22	1
saving	22	1
staffing	22	1
staffing	23	1
retained	27	1
advocated	29	1
advocated	30	1
americans	30	1
1034214	32	1
vermont	34	1
acting	34	4
acting	35	5
vermont	41	1
vermont	42	3
acting	43	3
acting	44	4
acting	45	6
acting	46	5
acting	47	2
acting	58	1
77	62	1
acting	65	1
acting	66	1
balance	66	1
served	67	1
facing	71	2
federalist	78	1
carly	84	1
21202	87	1
48933	87	1
vermont	88	2
americans	92	1
americans	94	1
wreak	95	1
acting	96	1
acting	99	1
vermont	100	1
acting	100	4
acting	101	6
balance	101	1
balance	102	1
941	105	1
followed	106	1
cong	107	1
introduced	108	1
77	108	1
balance	109	2
balance	110	2
acting	115	1
exec	116	1
acting	117	1
opposition	119	1
facing	123	1
acting	128	1
castle	134	1
faith	135	1
faith	136	1
poststay	136	1
exec	139	1
exec	140	6
exec	141	3
balance	142	1
americans	149	1
balance	152	1
americans	154	1
americans	155	1
understood	156	1
americans	157	1
balance	157	1
acting	159	1
acting	160	1
exec	160	1
acting	162	1
saving	163	1
opposition	165	1
opposition	167	1
castle	180	1
followed	184	1
followed	185	1
faith	190	1
balance	193	1
followed	194	1
saving	197	1
affecting	206	1
introduced	211	1
balance	213	2
served	218	1
supportive	220	1
naturalization	226	1
generalized	231	1
served	235	1
served	236	1
supportive	238	1
naturalization	239	1
naturalization	240	1
acting	240	1
staffing	248	1
staffing	249	2
unemployment	249	1
enrolled	249	1
77	250	1
supportive	253	1
supportive	254	2
vermont	256	1
acting	257	2
acting	258	3
balance	259	1
understood	260	1
balance	260	1
federalist	261	1
1961	261	1
acting	266	1
introduce	271	1
balance	272	1
understood	272	1
756	274	1
opposition	277	1
indiscriminately	278	1
indiscriminately	279	1
introduced	279	1
941	290	1
americans	294	1
ross	299	1
ross	300	1
balance	300	1
served	301	1
delivery	304	1
unemployment	305	3
77	305	1
77	306	2
saving	307	1
balance	310	2
balance	311	2
facing	312	1
naturalization	325	1
acting	332	1
understood	335	1
cv00039	339	1
served	342	1
77	342	1
staffing	343	1
served	360	1
por	361	1
congreso	361	2
congreso	362	1
ahora	362	2
solicitation	366	1
1961	368	1
alien	369	1
participant	370	1
americans	381	1
acting	382	1
territories	384	1
deepened	386	1
americans	386	2
accelerate	387	1
unemployment	387	1
unemployment	388	1
americans	388	1
unemployment	391	2
americans	391	1
accelerate	392	1
accelerate	393	2
americans	393	1
saving	395	1
accelerate	395	1
marginalized	396	1
americans	398	1
accelerate	400	1
americans	400	2
americans	401	2
doubling	402	1
marginalized	403	2
